inventory_id,paper_table,model,dataset,task,paper_status,reproduction_status,paper_metric_count,observed_metric_count,evidence,assessment
EXP-14,Table 14,OEA-Nemo3B,MECAT,UIQ Paraphrase T2A,PAPER,BLOCKED,3,0,docs/mecat_data_audit.md,PAPER uses 847 items while the public release has 848; excluded ID and caption construction are missing.
EXP-14,Table 14,OEA-Nemo3B (+Cl),AudioCaps,UIQ Paraphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-14,Table 14,OEA-Nemo3B (+Cl),Clotho,UIQ Paraphrase T2A,PAPER,REPRODUCED_CLOSE,3,3,results/audits/nemo3b_cl_clotho_positive_uiq_eval_20260729.json,Predeclared public-code or sensitivity protocol has value evidence; missing paper protocol remains separately blocked.
EXP-14,Table 14,OEA-Nemo3B (+Cl),MECAT,UIQ Paraphrase T2A,PAPER,BLOCKED,3,0,docs/mecat_data_audit.md,PAPER uses 847 items while the public release has 848; excluded ID and caption construction are missing.
EXP-14,Table 14,OEA-Qwen3B,AudioCaps,UIQ Paraphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-14,Table 14,OEA-Qwen3B,Clotho,UIQ Paraphrase T2A,PAPER,REPRODUCED_CLOSE,3,3,results/audits/qwen3b_clotho_positive_uiq_eval_20260720.json,Predeclared public-code or sensitivity protocol has value evidence; missing paper protocol remains separately blocked.
EXP-14,Table 14,OEA-Qwen3B,MECAT,UIQ Paraphrase T2A,PAPER,BLOCKED,3,0,docs/mecat_data_audit.md,PAPER uses 847 items while the public release has 848; excluded ID and caption construction are missing.
EXP-14,Table 14,OEA-Qwen3B (+Cl),AudioCaps,UIQ Paraphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-14,Table 14,OEA-Qwen3B (+Cl),Clotho,UIQ Paraphrase T2A,PAPER,REPRODUCED_CLOSE,3,3,results/audits/qwen3b_cl_clotho_positive_uiq_eval_20260719.json,Predeclared public-code or sensitivity protocol has value evidence; missing paper protocol remains separately blocked.
EXP-14,Table 14,OEA-Qwen3B (+Cl),MECAT,UIQ Paraphrase T2A,PAPER,BLOCKED,3,0,docs/mecat_data_audit.md,PAPER uses 847 items while the public release has 848; excluded ID and caption construction are missing.
EXP-14,Table 14,OEA-Qwen7B,AudioCaps,UIQ Paraphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-14,Table 14,OEA-Qwen7B,Clotho,UIQ Paraphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-14,Table 14,OEA-Qwen7B,MECAT,UIQ Paraphrase T2A,PAPER,BLOCKED,3,0,docs/mecat_data_audit.md,PAPER uses 847 items while the public release has 848; excluded ID and caption construction are missing.
EXP-14,Table 14,OEA-Qwen7B (+Cl),AudioCaps,UIQ Paraphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-14,Table 14,OEA-Qwen7B (+Cl),Clotho,UIQ Paraphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-14,Table 14,OEA-Qwen7B (+Cl),MECAT,UIQ Paraphrase T2A,PAPER,BLOCKED,3,0,docs/mecat_data_audit.md,PAPER uses 847 items while the public release has 848; excluded ID and caption construction are missing.
EXP-14,Table 14,Robust-CLAP,AudioCaps,UIQ Paraphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-14,Table 14,Robust-CLAP,Clotho,UIQ Paraphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-14,Table 14,Robust-CLAP,MECAT,UIQ Paraphrase T2A,PAPER,BLOCKED,3,0,docs/mecat_data_audit.md,PAPER uses 847 items while the public release has 848; excluded ID and caption construction are missing.
EXP-15,Table 15,LAION-CLAP,AudioCaps,UIQ Keyphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-15,Table 15,LAION-CLAP,Clotho,UIQ Keyphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-15,Table 15,LAION-CLAP,MECAT,UIQ Keyphrase T2A,PAPER,BLOCKED,3,0,docs/mecat_data_audit.md,PAPER uses 847 items while the public release has 848; excluded ID and caption construction are missing.
EXP-15,Table 15,M2D-CLAP,AudioCaps,UIQ Keyphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-15,Table 15,M2D-CLAP,Clotho,UIQ Keyphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-15,Table 15,M2D-CLAP,MECAT,UIQ Keyphrase T2A,PAPER,BLOCKED,3,0,docs/mecat_data_audit.md,PAPER uses 847 items while the public release has 848; excluded ID and caption construction are missing.
EXP-15,Table 15,MGA-CLAP,AudioCaps,UIQ Keyphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-15,Table 15,MGA-CLAP,Clotho,UIQ Keyphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-15,Table 15,MGA-CLAP,MECAT,UIQ Keyphrase T2A,PAPER,BLOCKED,3,0,docs/mecat_data_audit.md,PAPER uses 847 items while the public release has 848; excluded ID and caption construction are missing.
EXP-15,Table 15,OEA-Nemo3B,AudioCaps,UIQ Keyphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-15,Table 15,OEA-Nemo3B,Clotho,UIQ Keyphrase T2A,PAPER,REPRODUCED_CLOSE,3,3,results/audits/oea_nemo3b_ac_clotho_official_source_eval_20260729.json,Predeclared public-code or sensitivity protocol has value evidence; missing paper protocol remains separately blocked.
EXP-15,Table 15,OEA-Nemo3B,MECAT,UIQ Keyphrase T2A,PAPER,BLOCKED,3,0,docs/mecat_data_audit.md,PAPER uses 847 items while the public release has 848; excluded ID and caption construction are missing.
EXP-15,Table 15,OEA-Nemo3B (+Cl),AudioCaps,UIQ Keyphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-15,Table 15,OEA-Nemo3B (+Cl),Clotho,UIQ Keyphrase T2A,PAPER,REPRODUCED_CLOSE,3,3,results/audits/nemo3b_cl_clotho_positive_uiq_eval_20260729.json,Predeclared public-code or sensitivity protocol has value evidence; missing paper protocol remains separately blocked.
EXP-15,Table 15,OEA-Nemo3B (+Cl),MECAT,UIQ Keyphrase T2A,PAPER,BLOCKED,3,0,docs/mecat_data_audit.md,PAPER uses 847 items while the public release has 848; excluded ID and caption construction are missing.
EXP-15,Table 15,OEA-Qwen3B,AudioCaps,UIQ Keyphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-15,Table 15,OEA-Qwen3B,Clotho,UIQ Keyphrase T2A,PAPER,REPRODUCED_CLOSE,3,3,results/audits/qwen3b_clotho_positive_uiq_eval_20260720.json,Predeclared public-code or sensitivity protocol has value evidence; missing paper protocol remains separately blocked.
EXP-15,Table 15,OEA-Qwen3B,MECAT,UIQ Keyphrase T2A,PAPER,BLOCKED,3,0,docs/mecat_data_audit.md,PAPER uses 847 items while the public release has 848; excluded ID and caption construction are missing.
EXP-15,Table 15,OEA-Qwen3B (+Cl),AudioCaps,UIQ Keyphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-15,Table 15,OEA-Qwen3B (+Cl),Clotho,UIQ Keyphrase T2A,PAPER,REPRODUCED_CLOSE,3,3,results/audits/qwen3b_cl_clotho_positive_uiq_eval_20260719.json,Predeclared public-code or sensitivity protocol has value evidence; missing paper protocol remains separately blocked.
EXP-15,Table 15,OEA-Qwen3B (+Cl),MECAT,UIQ Keyphrase T2A,PAPER,BLOCKED,3,0,docs/mecat_data_audit.md,PAPER uses 847 items while the public release has 848; excluded ID and caption construction are missing.
EXP-15,Table 15,OEA-Qwen7B,AudioCaps,UIQ Keyphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-15,Table 15,OEA-Qwen7B,Clotho,UIQ Keyphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-15,Table 15,OEA-Qwen7B,MECAT,UIQ Keyphrase T2A,PAPER,BLOCKED,3,0,docs/mecat_data_audit.md,PAPER uses 847 items while the public release has 848; excluded ID and caption construction are missing.
EXP-15,Table 15,OEA-Qwen7B (+Cl),AudioCaps,UIQ Keyphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-15,Table 15,OEA-Qwen7B (+Cl),Clotho,UIQ Keyphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-15,Table 15,OEA-Qwen7B (+Cl),MECAT,UIQ Keyphrase T2A,PAPER,BLOCKED,3,0,docs/mecat_data_audit.md,PAPER uses 847 items while the public release has 848; excluded ID and caption construction are missing.
EXP-15,Table 15,Robust-CLAP,AudioCaps,UIQ Keyphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-15,Table 15,Robust-CLAP,Clotho,UIQ Keyphrase T2A,PAPER,TODO,3,0,,"Paper value is transcribed, but no qualifying reproduction observation is committed for this cell."
EXP-15,Table 15,Robust-CLAP,MECAT,UIQ Keyphrase T2A,PAPER,BLOCKED,3,0,docs/mecat_data_audit.md,PAPER uses 847 items while the public release has 848; excluded ID and caption construction are missing.
EXP-18,Table 16,LAION-CLAP,"Clotho (1,045 clips; A100-SXM4-80GB)",Inference efficiency,PAPER,BLOCKED,3,0,docs/evaluation_protocol.md,Strict efficiency/counting protocol is unpublished and no controlled run exists for this model.
EXP-18,Table 16,M2D-CLAP,"Clotho (1,045 clips; A100-SXM4-80GB)",Inference efficiency,PAPER,BLOCKED,3,0,docs/evaluation_protocol.md,Strict efficiency/counting protocol is unpublished and no controlled run exists for this model.
EXP-18,Table 16,MGA-CLAP,"Clotho (1,045 clips; A100-SXM4-80GB)",Inference efficiency,PAPER,BLOCKED,3,0,docs/evaluation_protocol.md,Strict efficiency/counting protocol is unpublished and no controlled run exists for this model.
EXP-18,Table 16,OEA-Nemo3B,"Clotho (1,045 clips; A100-SXM4-80GB)",Inference efficiency,PAPER,BLOCKED,3,0,docs/evaluation_protocol.md,Strict efficiency/counting protocol is unpublished and no controlled run exists for this model.
EXP-18,Table 16,OEA-Qwen3B,"Clotho (1,045 clips; A100-SXM4-80GB)",Inference efficiency,PAPER,CONTROLLED_ONLY,3,0,results/audits/qwen3b_clotho_a100_efficiency_20260721.json,"A100 controlled measurement exists for the released +Cl checkpoint, but PAPER omits timing, memory, parameter-count, and checkpoint-variant definitions."
EXP-18,Table 16,OEA-Qwen7B,"Clotho (1,045 clips; A100-SXM4-80GB)",Inference efficiency,PAPER,BLOCKED,3,0,docs/evaluation_protocol.md,Strict efficiency/counting protocol is unpublished and no controlled run exists for this model.
EXP-19,Table 16,LAION-CLAP,"Clotho (1,045 clips; A100-SXM4-80GB)",Inference efficiency,PAPER,BLOCKED,1,0,docs/evaluation_protocol.md,Strict efficiency/counting protocol is unpublished and no controlled run exists for this model.
EXP-19,Table 16,M2D-CLAP,"Clotho (1,045 clips; A100-SXM4-80GB)",Inference efficiency,PAPER,BLOCKED,1,0,docs/evaluation_protocol.md,Strict efficiency/counting protocol is unpublished and no controlled run exists for this model.
EXP-19,Table 16,MGA-CLAP,"Clotho (1,045 clips; A100-SXM4-80GB)",Inference efficiency,PAPER,BLOCKED,1,0,docs/evaluation_protocol.md,Strict efficiency/counting protocol is unpublished and no controlled run exists for this model.
EXP-19,Table 16,OEA-Nemo3B,"Clotho (1,045 clips; A100-SXM4-80GB)",Inference efficiency,PAPER,BLOCKED,1,0,docs/evaluation_protocol.md,Strict efficiency/counting protocol is unpublished and no controlled run exists for this model.
EXP-19,Table 16,OEA-Qwen3B,"Clotho (1,045 clips; A100-SXM4-80GB)",Inference efficiency,PAPER,CONTROLLED_ONLY,1,0,results/audits/qwen3b_clotho_a100_efficiency_20260721.json,"A100 controlled measurement exists for the released +Cl checkpoint, but PAPER omits timing, memory, parameter-count, and checkpoint-variant definitions."
EXP-19,Table 16,OEA-Qwen7B,"Clotho (1,045 clips; A100-SXM4-80GB)",Inference efficiency,PAPER,BLOCKED,1,0,docs/evaluation_protocol.md,Strict efficiency/counting protocol is unpublished and no controlled run exists for this model.
EXP-16,Table 17,LAION-CLAP,"Mean across AudioCaps, Clotho, MECAT",Negative UIQ standard retrieval,PAPER,BLOCKED,2,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-16,Table 17,M2D-CLAP,"Mean across AudioCaps, Clotho, MECAT",Negative UIQ standard retrieval,PAPER,BLOCKED,2,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-16,Table 17,MGA-CLAP,"Mean across AudioCaps, Clotho, MECAT",Negative UIQ standard retrieval,PAPER,BLOCKED,2,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-16,Table 17,OEA-Nemo3B,"Mean across AudioCaps, Clotho, MECAT",Negative UIQ standard retrieval,PAPER,BLOCKED,2,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-16,Table 17,OEA-Nemo3B (+Cl),"Mean across AudioCaps, Clotho, MECAT",Negative UIQ standard retrieval,PAPER,BLOCKED,2,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-16,Table 17,OEA-Qwen3B,"Mean across AudioCaps, Clotho, MECAT",Negative UIQ standard retrieval,PAPER,BLOCKED,2,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-16,Table 17,OEA-Qwen3B (+Cl),"Mean across AudioCaps, Clotho, MECAT",Negative UIQ standard retrieval,PAPER,BLOCKED,2,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-16,Table 17,OEA-Qwen7B,"Mean across AudioCaps, Clotho, MECAT",Negative UIQ standard retrieval,PAPER,BLOCKED,2,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-16,Table 17,OEA-Qwen7B (+Cl),"Mean across AudioCaps, Clotho, MECAT",Negative UIQ standard retrieval,PAPER,BLOCKED,2,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-16,Table 17,Robust-CLAP,"Mean across AudioCaps, Clotho, MECAT",Negative UIQ standard retrieval,PAPER,BLOCKED,2,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-17,Table 17,LAION-CLAP,"Mean across AudioCaps, Clotho, MECAT",Negative UIQ hard-negative discrimination,PAPER,BLOCKED,3,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-17,Table 17,LAION-CLAP,"Mean across AudioCaps, Clotho, MECAT",Negative UIQ strict metrics,PAPER,BLOCKED,2,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-17,Table 17,M2D-CLAP,"Mean across AudioCaps, Clotho, MECAT",Negative UIQ hard-negative discrimination,PAPER,BLOCKED,3,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-17,Table 17,M2D-CLAP,"Mean across AudioCaps, Clotho, MECAT",Negative UIQ strict metrics,PAPER,BLOCKED,2,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-17,Table 17,MGA-CLAP,"Mean across AudioCaps, Clotho, MECAT",Negative UIQ hard-negative discrimination,PAPER,BLOCKED,3,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-17,Table 17,MGA-CLAP,"Mean across AudioCaps, Clotho, MECAT",Negative UIQ strict metrics,PAPER,BLOCKED,2,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-17,Table 17,OEA-Nemo3B,"Mean across AudioCaps, Clotho, MECAT",Negative UIQ hard-negative discrimination,PAPER,BLOCKED,3,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-17,Table 17,OEA-Nemo3B,"Mean across AudioCaps, Clotho, MECAT",Negative UIQ strict metrics,PAPER,BLOCKED,2,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-17,Table 17,OEA-Nemo3B (+Cl),"Mean across AudioCaps, Clotho, MECAT",Negative UIQ hard-negative discrimination,PAPER,BLOCKED,3,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-17,Table 17,OEA-Nemo3B (+Cl),"Mean across AudioCaps, Clotho, MECAT",Negative UIQ strict metrics,PAPER,BLOCKED,2,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-17,Table 17,OEA-Qwen3B,"Mean across AudioCaps, Clotho, MECAT",Negative UIQ hard-negative discrimination,PAPER,BLOCKED,3,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-17,Table 17,OEA-Qwen3B,"Mean across AudioCaps, Clotho, MECAT",Negative UIQ strict metrics,PAPER,BLOCKED,2,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-17,Table 17,OEA-Qwen3B (+Cl),"Mean across AudioCaps, Clotho, MECAT",Negative UIQ hard-negative discrimination,PAPER,BLOCKED,3,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-17,Table 17,OEA-Qwen3B (+Cl),"Mean across AudioCaps, Clotho, MECAT",Negative UIQ strict metrics,PAPER,BLOCKED,2,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-17,Table 17,OEA-Qwen7B,"Mean across AudioCaps, Clotho, MECAT",Negative UIQ hard-negative discrimination,PAPER,BLOCKED,3,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-17,Table 17,OEA-Qwen7B,"Mean across AudioCaps, Clotho, MECAT",Negative UIQ strict metrics,PAPER,BLOCKED,2,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-17,Table 17,OEA-Qwen7B (+Cl),"Mean across AudioCaps, Clotho, MECAT",Negative UIQ hard-negative discrimination,PAPER,BLOCKED,3,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-17,Table 17,OEA-Qwen7B (+Cl),"Mean across AudioCaps, Clotho, MECAT",Negative UIQ strict metrics,PAPER,BLOCKED,2,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-17,Table 17,Robust-CLAP,"Mean across AudioCaps, Clotho, MECAT",Negative UIQ hard-negative discrimination,PAPER,BLOCKED,3,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
EXP-17,Table 17,Robust-CLAP,"Mean across AudioCaps, Clotho, MECAT",Negative UIQ strict metrics,PAPER,BLOCKED,2,0,docs/paper_experiment_inventory.md,Released negative JSONL omits hard-negative audio IDs; strict target-HN pairing cannot be reconstructed without author evidence.
